device_id,rx_T1,rx_T2,rx_T3,rx_T4,rx_T5,rx_T6,rx_T7,rx_T8,rx_T9,rx_T10,timestamp_T1,timestamp_T2,timestamp_T3,timestamp_T4,timestamp_T5,timestamp_T6,timestamp_T7,timestamp_T8,timestamp_T9,timestamp_T10,health_score,root_cause,vendor,slope,rx_mean,rx_std,rx_min,rx_max,rx_last,rx_first,ci_lower,ci_upper,rx_threshold,jours_avant_seuil,niveau_risque
NOKIA_BOX_187,-19.26,-20.2,-20.95,-22.02,-23.12,-23.46,-24.94,-24.94,-27.58,-26.55,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8099999999999999,-23.302,2.7367978044097856,-27.58,-19.26,-26.55,-19.26,-31.91412369664318,-21.18587630335682,-28.0,1.79,critique
NOKIA_BOX_188,-20.44,-15.33,-15.42,-15.77,-18.77,-11.34,-20.59,-20.89,-18.73,-15.87,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,0.507777777777778,-17.315,3.074953477516187,-20.89,-11.34,-15.87,-20.44,-21.896908815931724,-9.843091184068273,-28.0,,stable
NOKIA_BOX_189,-20.59,-11.44,-16.79,-10.77,-17.08,-13.93,-15.83,-18.57,-21.32,-15.95,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,0.5155555555555557,-16.226999999999997,3.4914723096265408,-21.32,-10.77,-15.95,-20.59,-22.79328572686802,-9.10671427313198,-28.0,,stable
NOKIA_BOX_190,-17.09,-14.1,-15.0,-15.1,-19.07,-17.62,-19.51,-13.5,-15.49,-19.94,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.3166666666666668,-16.642000000000003,2.330702326195547,-19.94,-13.5,-19.94,-17.09,-24.508176559343273,-15.37182344065673,-28.0,25.45,modere
NOKIA_BOX_191,-19.64,-20.31,-20.81,-22.43,-21.63,-22.98,-25.02,-25.79,-25.98,-27.74,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8999999999999998,-23.232999999999997,2.7526474125426557,-27.74,-19.64,-27.74,-19.64,-33.1351889285836,-22.344811071416395,-28.0,0.29,critique
NOKIA_BOX_192,-20.48,-14.46,-14.2,-10.72,-9.93,-15.69,-11.05,-10.0,-9.98,-10.77,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,1.078888888888889,-12.727999999999998,3.4566740597799437,-20.48,-9.93,-10.77,-20.48,-17.54508115716869,-3.99491884283131,-28.0,,stable
NOKIA_BOX_193,-19.75,-20.4,-21.05,-21.25,-24.02,-23.23,-25.93,-25.36,-26.13,-27.46,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8566666666666668,-23.458000000000002,2.7289835307511683,-27.46,-19.75,-27.46,-19.75,-32.80880772027229,-22.11119227972771,-28.0,0.63,critique
NOKIA_BOX_194,-9.95,-15.3,-10.9,-21.57,-19.31,-16.54,-12.39,-16.55,-11.66,-15.63,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.6311111111111113,-14.979999999999999,3.7605880154867033,-21.57,-9.95,-15.63,-9.95,-23.00075251035394,-8.259247489646063,-28.0,19.6,modere
NOKIA_BOX_195,-25.44,-14.35,-17.4,-26.8,-16.22,-15.26,-26.03,-18.85,-18.8,-23.99,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.16111111111111143,-20.314,4.776442655831267,-26.8,-14.35,-23.99,-25.44,-33.35182760542928,-14.628172394570715,-28.0,,stable
NOKIA_BOX_196,-18.8,-19.09,-20.66,-20.82,-22.64,-22.6,-24.66,-25.87,-26.35,-27.4,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.9555555555555553,-22.889000000000003,3.0713277982729954,-27.4,-18.8,-27.4,-18.8,-33.41980248461507,-21.38019751538493,-28.0,0.63,critique
NOKIA_BOX_197,-16.56,-11.27,-16.61,-17.0,-15.84,-16.84,-10.56,-16.42,-11.13,-19.85,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.36555555555555586,-15.208000000000002,3.106025684947817,-19.85,-10.56,-19.85,-16.56,-25.937810342497723,-13.76218965750228,-28.0,22.29,modere
NOKIA_BOX_198,-14.91,-13.7,-13.71,-13.74,-16.34,-10.14,-11.6,-19.49,-18.81,-15.47,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.062222222222222276,-14.791,2.913289282657052,-19.49,-10.14,-15.47,-14.91,-21.18004699400782,-9.75995300599218,-28.0,201.37,faible
NOKIA_BOX_199,-25.8,-22.32,-22.4,-24.16,-25.82,-25.3,-23.7,-24.78,-25.26,-25.8,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.0,-24.534,1.346800323400285,-25.82,-22.32,-25.8,-25.8,-28.439728633864558,-23.160271366135444,-28.0,,stable
NOKIA_BOX_200,-19.85,-19.6,-20.09,-21.89,-23.84,-24.43,-24.2,-26.46,-25.9,-27.76,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8788888888888889,-23.402,2.921117746495147,-27.76,-19.6,-27.76,-19.85,-33.48539078313049,-22.034609216869512,-28.0,0.27,critique
NOKIA_BOX_201,-18.81,-20.24,-21.19,-22.01,-22.31,-23.95,-24.28,-24.68,-26.73,-26.22,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8233333333333334,-23.041999999999998,2.57192016465001,-26.73,-18.81,-26.22,-18.81,-31.260963522714018,-21.17903647728598,-28.0,2.16,eleve
NOKIA_BOX_202,-26.28,-20.72,-15.48,-25.66,-17.56,-13.67,-25.78,-16.7,-20.77,-26.0,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.03111111111111124,-20.862000000000002,4.852332314350377,-26.28,-13.67,-26.0,-26.28,-35.51057133612674,-16.489428663873262,-28.0,,stable
NOKIA_BOX_203,-21.7,-24.09,-21.32,-23.46,-23.33,-26.35,-22.28,-23.57,-24.27,-25.68,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.4422222222222223,-23.605,1.606301825795998,-26.35,-21.32,-25.68,-21.7,-28.828351578560156,-22.531648421439844,-28.0,5.25,eleve
NOKIA_BOX_204,-11.59,-19.56,-18.16,-20.71,-18.53,-17.58,-14.46,-11.04,-16.23,-16.24,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.5166666666666665,-16.41,3.2192373147826316,-20.71,-11.04,-16.24,-11.59,-22.549705136973955,-9.930294863026042,-28.0,22.76,modere
NOKIA_BOX_205,-25.42,-23.94,-23.7,-22.65,-24.46,-25.41,-24.51,-22.15,-23.16,-24.46,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.10666666666666676,-23.986,1.091891325483754,-25.42,-22.15,-24.46,-25.42,-26.60010699794816,-22.319893002051842,-28.0,,stable
NOKIA_BOX_206,-23.86,-23.51,-22.26,-23.47,-23.33,-25.66,-22.48,-25.71,-24.52,-24.16,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.03333333333333341,-23.896,1.1640465817330699,-25.71,-22.26,-24.16,-23.86,-26.441531300196818,-21.878468699803182,-28.0,115.2,faible
NOKIA_BOX_207,-9.54,-17.59,-19.61,-13.04,-10.29,-16.03,-12.93,-18.35,-10.87,-11.34,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.20000000000000007,-13.959,3.6512020851586224,-19.61,-9.54,-11.34,-9.54,-18.4963560869109,-4.1836439130891,-28.0,83.3,faible
NOKIA_BOX_208,-21.11,-19.71,-13.99,-16.68,-12.89,-12.01,-16.71,-16.8,-12.1,-12.86,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,0.9166666666666666,-15.486,3.2239148044988206,-21.11,-12.01,-12.86,-21.11,-19.17887301681769,-6.541126983182311,-28.0,,stable
NOKIA_BOX_209,-23.92,-16.85,-13.52,-25.9,-13.31,-18.7,-26.28,-14.52,-14.84,-25.47,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.17222222222222192,-19.331000000000003,5.4779871607492225,-26.28,-13.31,-25.47,-23.92,-36.20685483506848,-14.733145164931523,-28.0,14.69,modere
NOKIA_BOX_210,-30.15,-29.59,-26.79,-28.83,-27.56,-27.2,-28.8,-28.89,-27.82,-29.56,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,2,SEVERE_SIGNAL_LOSS,NOKIA,0.06555555555555553,-28.519,1.1225808557862447,-30.15,-26.79,-29.56,-30.15,-31.76025847734104,-27.359741522658958,-28.0,,stable
NOKIA_BOX_211,-16.26,-19.45,-16.2,-15.93,-20.97,-14.06,-15.14,-12.74,-19.06,-16.66,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.04444444444444429,-16.647,2.526741643566538,-20.97,-12.74,-16.66,-16.26,-21.612413621390417,-11.707586378609586,-28.0,255.15,faible
NOKIA_BOX_212,-24.67,-26.43,-26.39,-23.07,-22.04,-23.08,-20.94,-22.81,-23.26,-25.23,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.06222222222222208,-23.791999999999998,1.8265437914876892,-26.43,-20.94,-25.23,-24.67,-28.810025831315873,-21.64997416868413,-28.0,44.52,faible
NOKIA_BOX_213,-10.63,-11.36,-12.26,-17.32,-19.57,-16.77,-16.38,-21.49,-10.89,-16.03,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.6000000000000001,-15.27,3.8079274036030557,-21.49,-10.63,-16.03,-10.63,-23.49353771106199,-8.566462288938013,-28.0,19.95,modere
NOKIA_BOX_214,-18.3,-18.57,-12.32,-15.29,-12.57,-15.33,-9.9,-15.29,-17.14,-17.71,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,0.06555555555555553,-15.242000000000004,2.874163839758927,-18.57,-9.9,-17.71,-18.3,-23.343361125927498,-12.076638874072504,-28.0,,stable
NOKIA_BOX_215,-19.06,-13.78,-11.71,-18.52,-11.9,-10.25,-10.78,-18.13,-11.14,-16.11,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,0.3277777777777777,-14.138,3.4907108476959556,-19.06,-10.25,-16.11,-19.06,-22.95179326148407,-9.268206738515927,-28.0,,stable
NOKIA_BOX_216,-18.73,-18.62,-21.67,-21.06,-22.9,-24.07,-23.95,-25.56,-25.0,-27.02,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.921111111111111,-22.857999999999997,2.8189745968663455,-27.02,-18.62,-27.02,-18.73,-32.545190209858035,-21.494809790141964,-28.0,1.06,critique
NOKIA_BOX_217,-9.24,-18.41,-11.83,-19.63,-15.2,-19.68,-22.0,-11.13,-11.23,-18.34,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-1.011111111111111,-15.669,4.51052706947253,-22.0,-9.24,-18.34,-9.24,-27.180633056166158,-9.499366943833842,-28.0,9.55,modere
NOKIA_BOX_218,-24.76,-24.99,-23.55,-21.93,-23.8,-23.04,-22.25,-25.32,-22.16,-22.19,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.28555555555555556,-23.398999999999997,1.2850114569311997,-25.32,-21.93,-22.19,-24.76,-24.708622455585154,-19.67137754441485,-28.0,,stable
NOKIA_BOX_219,-18.55,-17.25,-15.39,-11.2,-20.0,-17.0,-16.53,-14.55,-14.85,-17.65,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,0.10000000000000024,-16.297,2.450020634833738,-20.0,-11.2,-17.65,-18.55,-22.452040444274125,-12.847959555725872,-28.0,,stable
NOKIA_BOX_220,-16.65,-10.61,-15.85,-10.2,-14.5,-15.52,-18.4,-20.65,-19.15,-18.32,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.18555555555555575,-15.985,3.468951971097002,-20.65,-10.2,-18.32,-16.65,-25.119145863350123,-11.520854136649877,-28.0,52.17,faible
NOKIA_BOX_221,-19.55,-19.12,-20.08,-22.02,-21.92,-22.68,-23.86,-25.28,-25.66,-27.15,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8444444444444442,-22.732000000000003,2.733137391350826,-27.15,-19.12,-27.15,-19.55,-32.50694928704762,-21.79305071295238,-28.0,1.01,critique
NOKIA_BOX_222,-25.06,-22.66,-23.93,-22.46,-22.54,-22.92,-25.75,-21.32,-25.23,-23.92,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.12666666666666634,-23.578999999999997,1.4370297298401462,-25.75,-21.32,-23.92,-25.06,-26.73657827048669,-21.103421729513315,-28.0,,stable
NOKIA_BOX_223,-12.02,-13.39,-16.23,-12.03,-17.38,-19.31,-19.98,-15.55,-20.48,-19.17,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.7944444444444447,-16.554000000000002,3.238995729131691,-20.48,-12.02,-19.17,-12.02,-25.518431629098117,-12.821568370901886,-28.0,11.11,modere
NOKIA_BOX_224,-18.63,-17.1,-11.62,-18.7,-14.12,-21.19,-15.1,-18.33,-17.53,-19.27,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.07111111111111118,-17.159,2.806969302765292,-21.19,-11.62,-19.27,-18.63,-24.77165983341997,-13.768340166580028,-28.0,122.77,faible
NOKIA_BOX_225,-29.18,-27.37,-26.91,-29.25,-29.8,-29.53,-26.86,-29.0,-29.03,-27.9,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,2,SEVERE_SIGNAL_LOSS,NOKIA,0.14222222222222236,-28.482999999999993,1.1134735440652974,-29.8,-26.86,-27.9,-29.18,-30.08240814636798,-25.717591853632015,-28.0,,stable
NOKIA_BOX_226,-12.46,-16.31,-21.07,-11.15,-11.88,-19.85,-13.61,-9.93,-13.26,-16.9,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.49333333333333307,-14.642,3.7429186472591147,-21.07,-9.93,-16.9,-12.46,-24.236120548627863,-9.563879451372134,-28.0,22.5,modere
NOKIA_BOX_227,-25.19,-15.29,-17.45,-23.29,-19.38,-16.36,-26.61,-16.51,-18.03,-23.74,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,0.16111111111111143,-20.185,4.129558087737719,-26.61,-15.29,-23.74,-25.19,-31.833933851965927,-15.64606614803407,-28.0,,stable
NOKIA_BOX_228,-19.75,-20.06,-22.32,-22.17,-23.83,-23.52,-24.07,-25.32,-26.37,-27.4,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8499999999999999,-23.481,2.499939777052417,-27.4,-19.75,-27.4,-19.75,-32.299881963022735,-22.500118036977263,-28.0,0.71,critique
NOKIA_BOX_229,-21.43,-26.33,-24.16,-24.58,-23.24,-22.54,-23.12,-23.78,-22.96,-22.64,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.13444444444444453,-23.478,1.338911664167746,-26.33,-21.43,-22.64,-21.43,-25.264266861768782,-20.01573313823122,-28.0,39.87,faible
NOKIA_BOX_230,-18.31,-19.0,-21.41,-21.68,-21.91,-23.29,-24.51,-25.15,-26.45,-25.87,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8400000000000003,-22.758,2.7887703383391043,-26.45,-18.31,-25.87,-18.31,-31.335989863144647,-20.404010136855355,-28.0,2.54,eleve
NOKIA_BOX_231,-18.88,-20.0,-20.84,-21.57,-22.89,-23.21,-24.19,-24.89,-26.19,-26.9,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.8911111111111111,-22.955999999999996,2.6477671935257283,-26.9,-18.88,-26.9,-18.88,-32.08962369931042,-21.71037630068957,-28.0,1.23,critique
NOKIA_BOX_232,-15.19,-14.17,-14.24,-17.33,-13.16,-17.67,-16.98,-19.08,-15.78,-18.15,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,0,NORMAL,NOKIA,-0.3288888888888888,-16.175,1.9589523844250127,-19.08,-13.16,-18.15,-15.19,-21.989546673473022,-14.310453326526973,-28.0,29.95,modere
NOKIA_BOX_233,-18.59,-18.77,-20.74,-22.44,-22.41,-22.79,-23.9,-25.56,-25.8,-27.08,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.9433333333333331,-22.808,2.879733012315937,-27.08,-18.59,-27.08,-18.59,-32.724276704139236,-21.43572329586076,-28.0,0.98,critique
NOKIA_BOX_234,-22.92,-23.95,-24.27,-24.79,-22.15,-23.19,-23.96,-22.83,-25.98,-23.98,2026-02-22 21:51:36,2026-02-23 03:51:36,2026-02-23 09:51:36,2026-02-23 15:51:36,2026-02-23 21:51:36,2026-02-24 03:51:36,2026-02-24 09:51:36,2026-02-24 15:51:36,2026-02-24 21:51:36,2026-02-25 03:51:36,1,MACROBEND_OR_CONNECTOR,NOKIA,-0.11777777777777763,-23.802,1.0976621621529197,-25.98,-22.15,-23.98,-22.92,-26.131417837819722,-21.82858216218028,-28.0,34.13,faible
